date,negative,netural,positive
2022-6-8,11.44205074,-35.26324645,36.88107923
2022-6-9,21.67549364,-28.70498234,18.57612001
2022-6-10,-15.76304495,-35.7357575,62.00238739
2022-6-13,0.532088693,-21.90832299,27.16018671
2022-6-14,21.06632907,-34.39592192,25.28860214
2022-6-15,25.3423116,-34.66619241,23.43025307
2022-6-16,47.69513157,-34.81046551,0.923086777
2022-6-17,13.57520855,-33.58989921,31.65925343
2022-6-20,3.510642946,-28.01246223,32.32538837
2022-6-21,31.26448454,-20.75707644,0.022005886
2022-6-22,24.98353045,-28.28544268,14.50809367
2022-6-23,32.07813221,-24.85839592,4.771652862
2022-6-24,34.45585759,-29.40971828,15.00864899
2022-6-27,32.24305417,-25.29110324,7.253928006
2022-6-28,24.67870748,-25.60791135,13.40276195
2022-6-29,28.58153763,-29.42794655,14.16949614
2022-6-30,29.62501179,-35.09783518,20.52767269
2022-7-1,2.631708287,-26.73863363,33.31607358
2022-7-4,24.08120893,-23.76401013,15.97300863
2022-7-5,21.35031543,-21.59042585,12.7795964
2022-7-6,39.88609487,-30.74478447,9.904401794
2022-7-7,21.67202101,-26.83109036,16.86374746
2022-7-8,-12.69596505,-35.3967115,61.01182026
2022-7-11,19.9166131,-23.03920612,15.59269365
2022-7-12,15.39626534,-22.8602941,19.68893974
2022-7-13,30.15210971,-28.06252134,12.61971569
2022-7-14,15.65407161,-30.35977426,25.16315776
2022-7-15,11.06259134,-37.93597209,41.12374184
2022-7-18,19.01518388,-29.05477178,21.2543233
2022-7-19,9.668202398,-35.72652036,39.69470875
2022-7-20,28.94188216,-23.53407264,6.213886537
2022-7-21,41.31819121,-22.99067366,-4.103323311
2022-7-22,8.940963285,-20.7115888,21.20656541
2022-7-25,8.409310656,-27.19704759,30.64047491
2022-7-26,29.31987882,-31.31234039,21.4220451
2022-7-27,17.92176009,-22.16457418,13.16245818
2022-7-28,4.983037762,-23.86849441,25.36004739
2022-7-29,13.66864984,-25.08419876,22.88781452
2022-8-1,0.491984501,-27.90738505,35.92434698
2022-8-2,8.309982466,-18.13698232,18.36452488
2022-8-3,33.43590415,-27.45755678,6.974774987
2022-8-4,48.34350872,-33.16341695,3.863510847
2022-8-5,25.43736429,-23.82899608,12.15470485
2022-8-8,-4.504517518,-20.04879557,31.31192146
2022-8-9,15.15301248,-23.85938734,20.6953946
2022-8-10,4.998378155,-33.05169502,39.65777834
2022-8-11,10.06780614,-24.40282464,22.96448387
2022-8-12,-3.73189795,-29.1725671,42.93177414
2022-8-15,11.6249411,-24.14394954,22.84647362
2022-8-16,26.85176941,-26.5519138,13.22220191
2022-8-17,25.58560968,-28.66801131,17.18943562
2022-8-18,17.05042665,-18.21558005,12.14316182
2022-8-19,15.18335669,-24.01516625,20.44498062
2022-8-22,17.73532487,-20.99067342,13.21027261
2022-8-23,39.18717758,-30.55143777,8.28561084
2022-8-24,24.73688205,-32.96688271,23.4691866
2022-8-25,34.77053382,-27.78597128,10.13369685
2022-8-26,2.837916279,-18.39290863,23.39480111
2022-8-29,48.77716944,-30.93350726,-1.843497783
2022-8-30,15.51970692,-27.66960236,24.94889478
2022-8-31,7.976285148,-28.47986129,29.63246308
2022-9-1,17.46608442,-28.21775776,21.31381015
2022-9-2,28.49641353,-31.9767513,19.50186095
2022-9-5,14.58688188,-22.17980915,16.89028844
2022-9-6,27.70894324,-30.47015557,21.4246452
2022-9-7,28.35995673,-27.18858317,15.50640124
2022-9-8,36.33939908,-35.65960026,18.61246988
2022-9-9,11.07583152,-25.56971377,24.04756284
2022-9-12,10.13439742,-13.69329035,11.29168242
2022-9-13,20.61727913,-33.4132219,28.16852885
2022-9-14,12.8087907,-23.87763077,20.81425291
2022-9-15,34.62951851,-24.8323288,3.793171667
2022-9-16,22.1267176,-30.42282763,24.08052516
2022-9-19,44.51319664,-30.27220125,-2.452538066
2022-9-20,13.68120155,-8.598693818,-2.533893764
2022-9-21,13.09779349,-13.30224618,4.370096818
2022-9-22,4.950521976,-9.529952019,6.20909369
2022-9-23,-0.973423209,-10.12303448,12.44162205
2022-9-26,13.69369209,-10.46604031,1.535604507
2022-9-27,12.91017108,-8.733942479,-2.404796749
2022-9-28,15.10861799,-9.700934798,-1.561911732
2022-9-29,6.875901699,-6.087080419,1.728351071
2022-9-30,3.23493119,-5.852752566,2.779776931
2022-10-3,5.499185354,-5.096000999,1.594731003
2022-10-4,2.797543228,-5.269725114,3.525241017
2022-10-5,3.262984395,-2.81907925,0.616867691
2022-10-6,7.484103635,-6.434399188,1.97990936
2022-10-7,1.368606925,-9.63967663,10.64876032
2022-10-10,-3.169720573,-4.502410203,8.492770843
2022-10-11,12.12509447,-10.9869628,2.460627645
2022-10-12,6.847573817,-11.23873585,7.716797501
2022-10-13,8.798387945,-7.465216458,-0.088780008
2022-10-14,4.908756929,-6.343799949,4.164480925
2022-10-17,16.58789409,-13.8281053,3.100903213
2022-10-18,9.904381657,-10.68753922,3.534800693
2022-10-19,8.856277198,-6.156362951,-1.195894822
2022-10-20,10.64505249,-6.955558926,-2.313687965
2022-10-21,9.314967394,-7.705427319,1.334029689
2022-10-24,14.54000664,-9.261326671,-2.334041506
2022-10-25,21.48080613,-10.09319484,-6.739388525
2022-10-26,11.51068458,-8.710069031,0.548357815
2022-10-27,12.20799944,-8.926024765,-0.549545243
2022-10-28,10.12739796,-9.074784368,1.75760074
2022-10-31,7.490866467,-11.73118097,7.881930351
2022-11-1,3.923573948,-6.085656345,4.273045987
2022-11-2,12.21662338,-11.28623831,2.886483945
2022-11-3,6.959452614,-9.067118108,3.255991876
2022-11-4,6.243194997,-7.375905901,4.237847954
2022-11-7,0.219558397,-4.384740591,4.263919085
2022-11-8,8.074800611,-9.016408533,4.48992978
2022-11-9,5.581773639,-8.837159649,7.610198915
2022-11-10,0.314608464,-4.503862798,5.679204926
2022-11-11,-6.991470754,-5.806592971,13.28012808
2022-11-14,8.958699882,-9.489167958,2.479958907
2022-11-15,-0.46225293,-8.347961754,12.53352407
2022-11-16,5.954212621,-4.937717587,2.4855434
2022-11-17,1.680634648,-8.584217638,9.7180994
2022-11-18,6.236687183,-9.466339052,5.180598259
2022-11-21,11.84309769,-9.554547787,2.733260959
2022-11-22,5.211368494,-7.844063312,4.624432996
2022-11-23,9.409001879,-10.08389476,3.281050563
2022-11-24,0.907188684,-6.706912965,7.470775485
2022-11-25,6.147850543,-8.660129011,4.959277079
2022-11-28,-0.223163977,-7.817163944,10.13633484
2022-11-29,-1.567903459,-6.596102059,10.2531682
2022-11-30,2.052210314,-8.470974788,9.950163513
2022-12-1,6.775833189,-11.27883711,9.14260757
2022-12-2,-0.964225352,-10.23372588,14.6588501
2022-12-5,-2.982042879,-4.655930489,8.290676862
2022-12-6,12.50353679,-8.604193121,-0.766332492
2022-12-7,17.89783084,-13.02836418,-0.786139503
2022-12-8,7.562729359,-7.403257608,3.331007048
2022-12-9,2.599675,-6.655972481,6.672515601
2022-12-12,6.536683228,-6.796055019,3.552125037
2022-12-13,1.446871027,-4.11668539,5.194785118
2022-12-14,3.218978912,-7.049502492,5.81456317
2022-12-15,11.92016977,-10.49192044,2.537145205
2022-12-16,14.31448492,-8.168230772,-1.604037136
2022-12-19,-3.235521875,-3.245460004,7.370953381
2022-12-20,-1.003387434,-4.926245004,6.048817798
2022-12-21,-0.92752534,-8.715082377,9.66420038
2022-12-22,-3.847657964,-6.867611438,13.12492821
2022-12-23,-0.365568936,-8.22073406,10.16219163
2022-12-26,1.685403943,-6.622072279,6.837351918
2022-12-27,5.104113877,-7.03390339,4.888380915
2022-12-28,0.510704115,-5.18459481,5.205277532
2022-12-29,-5.459485661,-7.147135377,13.95672831
2022-12-30,6.490072042,-4.867053032,-0.114812866
2023-1-2,-2.514108419,-1.561346292,3.826938629
2023-1-3,-6.56742987,-5.778297365,11.79404095
2023-1-4,4.844185323,-9.889729977,6.481418893
2023-1-5,2.386295497,-4.661352307,2.065304399
2023-1-6,4.666293755,-7.547082275,4.097132087
2023-1-9,3.337810051,-7.242852688,5.234912783
2023-1-10,7.726549089,-7.095285267,2.194484651
2023-1-11,10.07413858,-10.57947999,3.416874796
2023-1-12,1.796204954,-5.988072067,5.941726565
2023-1-13,-6.805492342,-8.763498649,16.36676385
2023-1-16,3.284636557,-7.988203555,6.843042582
2023-1-17,4.136438195,-6.923322916,5.229254961
2023-1-18,0.122063279,-8.463891774,10.49408108
2023-1-19,6.473934412,-5.534361392,-0.038811699
2023-1-20,0.855900735,-6.900003642,7.943795919
2023-1-23,7.705256581,-6.021199673,0.52025789
2023-1-24,6.892023563,-6.393549621,1.418748409
2023-1-25,4.688880593,-5.073198169,0.436647326
2023-1-26,5.149378568,-4.905116409,0.531938329
2023-1-27,3.74776566,-6.671392828,4.299898781
2023-1-30,6.468660891,-7.5516074,2.537344635
2023-1-31,6.630676895,-5.158630103,-0.317588001
2023-2-1,16.70737547,-8.618011326,-5.479811624
2023-2-2,2.690388307,-6.23554644,5.816505939
2023-2-3,4.016950743,-6.267482296,2.879759818
2023-2-6,3.778243393,-6.694939911,4.649385959
2023-2-7,2.896707498,-4.423128277,2.679356247
2023-2-8,7.624565005,-6.638812304,-0.040295944
2023-2-9,2.312020972,-7.022433072,5.538252085
2023-2-10,5.600795373,-7.648987204,4.529234022
2023-2-13,7.130642626,-9.186657012,4.61172165
2023-2-14,10.58061148,-8.084774643,0.321983933
2023-2-15,6.298926339,-6.434787244,2.506768882
2023-2-16,10.6260725,-7.985682905,-1.109340206
2023-2-17,10.28219184,-7.947672129,0.668059036
2023-2-20,-1.281517059,-6.473104,8.781571724
2023-2-21,5.193413049,-6.524471328,4.184977397
2023-2-22,-0.706853345,-4.718207926,5.41020979
2023-2-23,0.525627106,-4.301851481,3.209375545
2023-2-24,0.962651074,-7.308801636,7.884835109
2023-2-27,2.829178572,-7.618914783,5.129714325
2023-2-28,5.326664887,-7.656008571,3.960279115
2023-3-1,9.466018528,-8.616270125,2.677300841
2023-3-2,8.893258333,-4.895734251,-2.196704715
2023-3-3,7.425178796,-5.561553627,-0.982662261
2023-3-6,11.24037927,-8.400812328,-0.193638951
2023-3-7,12.01390865,-8.551643491,-0.341241717
2023-3-8,12.10614368,-7.625259042,-3.183203757
2023-3-9,12.68088779,-8.878031164,0.280629754
2023-3-10,7.058007749,-7.220833898,3.279955015
2023-3-13,8.302866518,-8.789018214,3.169998467
2023-3-14,12.95181879,-8.309986353,-1.340515345
2023-3-15,14.94988379,-9.1506055,-0.950422078
2023-3-16,5.934728876,-6.054760784,1.492645033
2023-3-17,5.5040254,-7.447248936,3.377263218
2023-3-20,3.464133769,-5.560900718,3.442108713
2023-3-21,8.934314579,-5.894651234,-2.171433404
2023-3-22,19.32802016,-9.469826758,-5.506666914
2023-3-23,7.855212331,-5.876118571,-0.884850353
2023-3-24,12.66058522,-6.781100512,-2.96261321
2023-3-27,11.23319357,-9.068573266,0.49472101
2023-3-28,6.165171012,-5.372756928,1.035711661
2023-3-29,9.4396566,-9.828017205,2.84332604
2023-3-30,6.468587905,-7.364165783,4.009726793
2023-3-31,-0.524585485,-7.668264657,10.92587075
2023-4-3,13.06110275,-9.392997175,-0.693287596
2023-4-4,9.196101815,-6.06429103,-1.669560939
2023-4-5,-2.602087257,-5.815016329,8.376834333
2023-4-6,6.279845352,-6.074173123,1.361193627
2023-4-7,5.507753372,-7.686832964,6.28723605
2023-4-10,10.55392841,-7.845970184,0.519418836
2023-4-11,-0.364974499,-9.407641649,12.05487216
2023-4-12,8.363936156,-9.570781916,3.544570148
2023-4-13,-3.063396901,-8.797468901,11.63465604
2023-4-14,-2.324924946,-9.024139345,12.97958823
2023-4-17,4.572296962,-10.00232708,6.479859255
2023-4-18,-0.753457949,-6.712834388,7.705487818
2023-4-19,5.775020875,-6.899384916,2.439849257
2023-4-20,11.47702158,-7.794165969,-1.251473844
2023-4-21,0.534650259,-8.738212168,9.929432169
2023-4-24,0.28184399,-8.219462663,9.426482245
2023-4-25,10.23438168,-6.058324009,-1.938851416
2023-4-26,4.22585839,-5.662619352,2.177477226
2023-4-27,0.450622665,-4.948678017,5.686255246
2023-4-28,-8.60354067,-5.664768755,14.95300312
2023-5-1,-0.40656358,-6.183872253,6.948123544
2023-5-2,17.07154855,-8.761744648,-4.391326934
2023-5-3,17.56085598,-9.242188096,-3.897588968
2023-5-4,13.04150948,-11.61881888,1.892082483
2023-5-5,-1.877862886,-9.529446959,14.25509974
2023-5-8,3.376805663,-8.676884294,8.071016073
2023-5-9,12.00197837,-8.551141828,0.003029704
2023-5-10,3.223609611,-7.244527429,6.228608012
2023-5-11,4.790122211,-5.907796383,3.801398754
2023-5-12,-1.683441367,-9.475517452,12.54725711
2023-5-15,9.327825308,-8.767374098,1.304726124
2023-5-16,23.08010966,-11.30796453,-6.375089154
2023-5-17,15.41595365,-9.306214213,-3.432454765
2023-5-18,5.661128577,-8.181452304,3.084866077
2023-5-19,4.716334935,-8.474375755,5.656998269
2023-5-22,9.073816376,-9.468100876,2.054408103
2023-5-23,4.928567681,-5.404472023,0.159945786
2023-5-24,8.979379054,-6.413425386,-1.099023253
2023-5-25,8.167434515,-8.356899649,1.781624824
2023-5-26,10.58715337,-10.00762808,0.855345339
2023-5-29,3.434544891,-11.59847495,10.02627861
2023-5-30,6.59742412,-8.310552388,2.769489229
2023-5-31,9.044414565,-9.859785616,0.687975958
2023-6-1,8.523094267,-6.320260018,-1.794652268
2023-6-2,2.278971478,-8.927351922,9.792487651
2023-6-5,0.742825627,-7.152082831,6.868216753
2023-6-6,-1.142816402,-8.27531147,10.40498921
2023-6-7,10.60944707,-8.808952779,1.435129166
2023-6-8,1.422610454,-7.531772286,6.382920504
2023-6-9,12.59641191,-7.30025503,-2.581835479
2023-6-12,2.270691637,-6.824856222,5.42053391
2023-6-13,8.512626441,-6.361033648,-0.165475339
2023-6-14,3.283432513,-6.513029814,4.398041375
2023-6-15,5.661102656,-8.700405717,5.170809388
2023-6-16,1.009154193,-6.973069876,9.379291922
2023-6-19,6.694715559,-10.72845599,6.751187205
2023-6-20,2.001418188,-6.552148134,6.030127272
2023-6-21,11.50689754,-9.238661438,-0.357303262
2023-6-22,2.801313993,-4.776344746,4.342259467
2023-6-23,14.74020517,-8.050112277,-3.789464906
2023-6-26,4.858727247,-6.580400109,3.554377228
2023-6-27,8.867291629,-9.590635866,3.402287036
2023-6-28,3.888806865,-9.110756576,6.739614636
2023-6-29,10.14369518,-9.64870736,2.056055844
2023-6-30,-3.219287612,-6.545649946,9.795388862
2023-7-3,7.647091568,-11.30672202,6.447287947
2023-7-4,14.58325829,-10.89051598,2.139484808
2023-7-5,0.582371594,-5.570038021,4.220173776
2023-7-6,-0.041350268,-7.577439547,7.850883275
2023-7-7,12.29104891,-9.269241154,0.091360159
2023-7-10,13.91949779,-11.537,1.455193043
2023-7-11,4.486409634,-7.778893352,4.396132037
2023-7-12,10.36942425,-9.605741411,2.300377399
2023-7-13,-0.554781333,-8.480978161,11.20189336
2023-7-14,-0.160157842,-9.329428181,11.42158532
2023-7-17,7.728419006,-9.970475495,5.066624016
2023-7-18,3.290178077,-8.295404464,7.613550186
2023-7-19,5.731148127,-10.01418191,5.770190433
2023-7-20,4.718949161,-6.642141551,3.274009854
2023-7-21,5.314648271,-9.54081513,7.558982164
2023-7-24,16.87719917,-10.86152408,-1.237515956
2023-7-25,6.740655484,-8.712148905,4.117880076
2023-7-26,10.98953345,-9.643984616,1.287480541
2023-7-27,-3.492083132,-10.76290777,15.82988572
2023-7-28,0.101660401,-9.195479512,9.720330566
2023-7-31,-4.934775129,-8.270955771,13.20223299
2023-8-1,4.676545992,-5.480510801,2.622508019
2023-8-2,15.13791242,-12.4990907,1.648403004
2023-8-3,20.50221701,-13.3667253,-1.749031037
2023-8-4,1.637811931,-7.981611043,9.901122779
2023-8-7,2.502641067,-10.13834748,9.679375447
2023-8-8,11.26120049,-8.026284069,-0.298802674
2023-8-9,5.499626622,-11.0349378,7.370610923
2023-8-10,7.56247123,-10.65385833,6.370349735
2023-8-11,4.033523951,-13.30697778,11.03809942
2023-8-14,8.364950001,-11.88789013,7.003671266
2023-8-15,6.368657738,-9.409513324,6.920077458
2023-8-16,-0.559059945,-9.267104775,10.62876201
2023-8-17,11.52541673,-9.803485096,0.508549094
2023-8-18,2.729303926,-7.965625018,7.352641881
2023-8-21,-1.490201414,-7.965183377,10.8634776
2023-8-22,8.505005598,-8.694999516,2.96149224
2023-8-23,6.090193126,-11.47105667,9.082170829
2023-8-24,4.504872959,-11.91572118,10.74658777
2023-8-25,5.615985274,-10.48697644,5.744080722
2023-8-28,3.363462798,-8.135291666,5.385348156
2023-8-29,13.39539128,-8.558194965,-1.499471143
2023-8-30,6.589845391,-10.35043979,8.007624835
2023-8-31,6.262386598,-7.672347873,3.957166523
2023-9-1,11.5177003,-8.435750723,-0.171528727
2023-9-4,-1.922728777,-7.921574026,10.88158849
2023-9-5,-2.165645927,-5.890166789,10.43397315
2023-9-6,9.53864786,-6.593298763,-1.005399495
2023-9-7,5.136348085,-8.533514678,5.443295777
2023-9-8,7.890763596,-8.281472594,2.286029518
2023-9-11,-1.116502345,-6.327676013,7.799666733
2023-9-12,-0.3884238,-5.304421604,6.870443508
2023-9-13,5.406201541,-6.556881309,3.536302045
2023-9-14,12.16270462,-8.119138956,0.038478985
2023-9-15,-2.589143157,-5.224374503,8.428867623
2023-9-18,1.879022896,-7.436212957,5.888108671
2023-9-19,11.25403282,-6.474657148,-2.444664046
2023-9-20,4.374947548,-5.095475167,1.183579236
2023-9-21,3.923350573,-7.763220578,6.089129671
2023-9-22,7.160699308,-6.851835161,2.53755331
2023-9-25,18.73952617,-16.98173028,4.846438766
2023-9-26,2.939852953,-27.06044033,26.35123119
2023-9-27,1.580894127,-24.77306885,28.30334949
2023-9-28,9.171301007,-22.95497228,18.92599293
2023-10-9,7.645344041,-13.50133356,10.41336167
2023-10-10,10.0681858,-18.93050599,14.23446006
2023-10-11,-1.725902319,-21.86904877,26.63627848
2023-10-12,-7.746978045,-17.5335508,28.21101014
2023-10-13,-12.60618712,-23.89739922,41.08883132
2023-10-16,1.703724295,-13.27120036,13.84684981
2023-10-17,-5.75626649,-17.2113741,25.10112479
2023-10-18,-18.06339665,-18.56091267,38.5429267
2023-10-19,-10.01699868,-19.61229113,32.15553844
2023-10-20,4.829795957,-18.7756069,20.12652501
2023-10-23,6.231498692,-27.16256115,27.76754963
2023-10-24,-1.590402305,-15.73297149,20.83181767
2023-10-25,-13.39355907,-22.92622536,37.93296476
2023-10-26,7.985313464,-21.50437152,18.6591633
2023-10-27,2.758557793,-21.77123407,23.93743137
2023-10-30,-2.218206376,-18.18280911,24.74997748
2023-10-31,3.280553758,-19.96544582,21.28025591
2023-11-1,21.87742037,-23.35339716,7.209009916
2023-11-2,-6.955221444,-17.1355387,26.04078396
2023-11-3,3.266220126,-26.14855358,29.74048455
2023-11-6,4.880519497,-18.29160488,18.59080842
2023-11-7,1.538513556,-18.76359066,21.8211035
2023-11-8,7.075608514,-25.20161793,23.61587897
2023-11-9,2.281331647,-21.39585021,23.35911025
2023-11-10,1.268044621,-19.63018441,22.50586615
2023-11-13,0.845230937,-20.60767469,23.75920273
2023-11-14,-1.034604043,-25.26843217,29.98224804
2023-11-15,-4.59556479,-19.31045407,27.06172439
2023-11-16,-6.737817153,-16.75570622,26.11158913
2023-11-17,-11.23840049,-13.08621708,25.86125612
2023-11-20,-15.02883236,-14.91702878,29.86221723
2023-11-21,-16.24454134,-20.94833896,36.22658196
2023-11-22,5.732023178,-20.54050967,19.10762678
2023-11-23,-7.682301506,-19.32245913,31.04660888
2023-11-24,1.04010768,-18.81629059,24.48038344
2023-11-27,-22.07843937,-19.78361854,42.75189602
2023-11-28,-10.37495759,-14.75770685,25.9313561
2023-11-29,-4.85629911,-16.6401242,21.83499581
2023-11-30,-23.81986731,-22.55394477,47.26179023
2023-12-1,-8.468696684,-24.50668859,37.33853106
2023-12-4,-5.972662851,-16.79944137,24.68316083
2023-12-5,-5.699639753,-15.02512375,22.8835597
2023-12-6,-7.072996873,-17.670324,25.48693037
2023-12-7,-6.353850123,-18.14661399,26.83105031
2023-12-8,15.80924055,-21.22387084,11.86601849
2023-12-11,12.87753426,-16.97396749,10.45275933
2023-12-12,-4.562094867,-21.83469889,31.31527364
2023-12-13,0.803023309,-17.04634446,19.15289676
2023-12-14,-7.722472047,-16.89453226,28.12157209
2023-12-15,3.454555526,-20.73944506,22.24194109
2023-12-18,-13.13160665,-17.89133328,34.2541908
2023-12-19,0.582848936,-15.54199091,17.23865388
2023-12-20,21.54651096,-22.16126373,7.26028572
2023-12-21,-6.145040482,-18.9992319,27.73210606
2023-12-22,-14.9414905,-19.70934516,36.48672485
2023-12-25,-14.87381673,-13.29201141,28.20816392
2023-12-26,-12.37986593,-11.58412921,24.48420048
2023-12-27,-8.42799598,-15.12098014,24.82631829
2023-12-28,-5.752322312,-19.70643356,27.11237743
2023-12-29,-0.531290002,-16.84740266,21.68864338
2024-1-2,-9.587755337,-21.02448002,32.74790528
2024-1-3,-10.79192603,-19.99568281,34.04888727
2024-1-4,7.280642092,-16.30038241,12.5896956
2024-1-5,5.275348663,-19.80555075,20.06354803
2024-1-8,-0.860414982,-11.53404137,14.35527587
2024-1-9,-4.347699434,-10.70584971,17.07673985
2024-1-10,-13.03913298,-16.31503505,30.81986949
2024-1-11,-9.23716449,-14.70767546,25.60180898
2024-1-12,-3.42518571,-13.38844639,19.37222594
2024-1-15,0.225149542,-11.95130414,15.24744922
2024-1-16,6.521656454,-15.70575392,13.07541546
2024-1-17,7.217267305,-19.52186632,15.65619788
2024-1-18,0.044247597,-14.7539306,17.51971264
2024-1-19,-7.770589888,-17.08453074,26.11089209
2024-1-22,4.83858341,-11.85691211,8.069336101
2024-1-23,0.784814559,-16.30440572,17.38745075
2024-1-24,-10.53593431,-13.94586268,25.28607102
2024-1-25,-17.38208223,-14.60249299,31.36156906
2024-1-26,-3.310660496,-14.94758448,21.37030441
2024-1-29,-2.463480666,-11.17451692,15.88035077
2024-1-30,-13.86423239,-14.62353936,28.81333002
2024-1-31,-7.509555911,-12.34988308,21.09375668
2024-2-1,19.3741058,-15.98996377,0.849025577
2024-2-2,-0.133174777,-15.89829564,20.69923034
2024-2-5,-6.681922005,-12.79147139,22.39328229
2024-2-6,-1.359209489,-16.81563562,18.17443886
2024-2-7,-9.228253409,-16.64404109,27.66209041
2024-2-8,-5.922975332,-13.86726546,21.7874234
2024-2-9,-6.916066512,-9.007671893,17.37134883
2024-2-19,-6.714952916,-15.2465055,22.75593443
2024-2-20,-11.26042837,-12.78939688,25.4543027
2024-2-21,-9.711223146,-14.00445914,23.3149192
2024-2-22,-7.311500851,-15.80702117,23.9055075
2024-2-23,-4.611381281,-9.868484318,14.61733261
2024-2-26,-5.252794683,-12.01825792,19.53337541
2024-2-27,-2.027883036,-16.21371841,19.37524545
2024-2-28,-3.721815279,-14.46780655,19.28397377
2024-2-29,-13.36695993,-16.08105612,30.3058944
2024-3-1,-5.943622008,-9.021926492,16.33184844
2024-3-4,-11.45612246,-10.90254396,21.83516276
2024-3-5,-3.939308008,-14.76007879,19.72144356
2024-3-6,-8.968772992,-8.966370463,18.91012296
2024-3-7,-2.138741195,-14.36814749,18.27592076
2024-3-8,4.772853315,-17.88760006,15.76385003
2024-3-11,-11.66043012,-11.18885988,24.21289904
2024-3-12,-0.205157608,-11.94668353,15.9411649
2024-3-13,-5.027176738,-14.98368832,22.25966105
2024-3-14,-8.807339996,-13.02886125,21.63056877
2024-3-15,3.10620793,-19.90095758,19.59501171
2024-3-18,-2.562143639,-13.40207708,17.99198768
2024-3-19,5.126450568,-17.77907506,16.38897014
2024-3-20,13.58622896,-23.00794253,15.11191054
2024-3-21,11.49000223,-22.4121938,14.48224644
2024-3-22,-6.304174989,-18.45009041,27.52296011
2024-3-25,5.865939396,-15.723398,12.38588701
2024-3-26,9.286908716,-14.51576418,8.411401615
